"collection_no","lng","lat"
28932,8,48
28932,8,48
28932,8,48
28932,8,48
28932,8,48
28932,8,48
28933,8,48
28933,8,48
28933,8,48
28933,8,48
28933,8,48
28933,8,48
28934,8,48
28934,8,48
28934,8,48
28934,8,48
28935,8,48
28935,8,48
28935,8,48
28935,8,48
28935,8,48
28935,8,48
28935,8,48
28935,8,48
28935,8,48
28935,8,48
28935,8,48
28935,8,48
28935,8,48
28935,8,48
28935,8,48
28935,8,48
28935,8,48
28935,8,48
28935,8,48
28935,8,48
28935,8,48
28935,8,48
28935,8,48
28935,8,48
28935,8,48
28935,8,48
28935,8,48
28935,8,48
28935,8,48
28936,8,48
28936,8,48
28936,8,48
28936,8,48
28936,8,48
28936,8,48
28936,8,48
28936,8,48
28936,8,48
28939,8,48
28939,8,48
28939,8,48
28939,8,48
28939,8,48
28939,8,48
28939,8,48
28939,8,48
28939,8,48
28939,8,48
28939,8,48
28939,8,48
28940,8,48
28940,8,48
28940,8,48
28940,8,48
28940,8,48
28940,8,48
28940,8,48
28940,8,48
28940,8,48
28941,8,48
28941,8,48
28941,8,48
28941,8,48
28941,8,48
28942,8,48
28942,8,48
28944,17,47
28944,17,47
28944,17,47
28944,17,47
28944,17,47
28944,17,47
28944,17,47
28944,17,47
28944,17,47
28944,17,47
28944,17,47
28945,17,47
28945,17,47
28945,17,47
28945,17,47
28945,17,47
28945,17,47
28945,17,47
28945,17,47
28945,17,47
28948,17,47
28948,17,47
28948,17,47
28949,17,47
28949,17,47
28949,17,47
28949,17,47
28949,17,47
28949,17,47
28952,17,47
28952,17,47
28952,17,47
28952,17,47
28952,17,47
28955,17,47
28955,17,47
28955,17,47
28955,17,47
28955,17,47
28955,17,47
28955,17,47
28955,17,47
28955,17,47
28955,17,47
28955,17,47
28958,17,47
28958,17,47
28958,17,47
28958,17,47
28958,17,47
28958,17,47
28960,17,47
28960,17,47
28960,17,47
28960,17,47
28960,17,47
28960,17,47
28960,17,47
28960,17,47
28962,17,47
28962,17,47
28962,17,47
28962,17,47
28962,17,47
28963,17,47
28963,17,47
28965,17,47
28965,17,47
28965,17,47
28965,17,47
29024,9,45
29025,9,45
29027,9,45
29028,9,45
29028,9,45
29028,9,45
29028,9,45
29028,9,45
29028,9,45
29030,9,45
29031,9,45
29032,9,45
29032,9,45
29032,9,45
29032,9,45
29033,9,45
29033,9,45
29033,9,45
29033,9,45
29033,9,45
29033,9,45
29033,9,45
29033,9,45
29034,9,45
29034,9,45
29034,9,45
29035,9,45
29035,9,45
29035,9,45
29035,9,45
29035,9,45
29035,9,45
29036,9,45
29036,9,45
29036,9,45
29036,9,45
29037,9,45
29037,9,45
29038,9,45
29038,9,45
29038,9,45
29039,9,45
29039,9,45
29039,9,45
29039,9,45
29039,9,45
29039,9,45
29039,9,45
29039,9,45
29040,9,45
29040,9,45
29042,9,45
29042,9,45
29042,9,45
29042,9,45
29042,9,45
29042,9,45
29042,9,45
29042,9,45
29042,9,45
29043,9,45
29044,9,45
29045,9,45
29045,9,45
29046,9,45
29046,9,45
29046,9,45
29047,9,45
29047,9,45
29048,9,45
29048,9,45
29049,9,45
29049,9,45
29049,9,45
29050,9,45
29050,9,45
29051,9,45
29051,9,45
29052,9,45
29052,9,45
29052,9,45
29052,9,45
29052,9,45
29053,13,46
29053,13,46
29053,13,46
29054,13,47
29054,13,47
29054,13,47
29054,13,47
29055,13,47
29055,13,47
29055,13,47
29055,13,47
29056,13,47
29056,13,47
29056,13,47
29056,13,47
29057,11,47
29057,11,47
29057,11,47
29058,11,47
29058,11,47
29058,11,47
29058,11,47
29058,11,47
29060,12,47
29060,12,47
29060,12,47
29060,12,47
29061,13,47
29062,11,47
29062,11,47
29062,11,47
29062,11,47
29062,11,47
29062,11,47
29062,11,47
29062,11,47
29062,11,47
29063,15,48
29063,15,48
29063,15,48
29063,15,48
29063,15,48
29063,15,48
29063,15,48
29063,15,48
29063,15,48
29064,12,47
29065,13.166667,47.700001
29065,13.166667,47.700001
29065,13.166667,47.700001
29065,13.166667,47.700001
29065,13.166667,47.700001
29066,13,47
29067,13,47
29067,13,47
29067,13,47
29067,13,47
29067,13,47
29069,12,47
29069,12,47
29069,12,47
29069,12,47
29069,12,47
29069,12,47
29069,12,47
29069,12,47
29069,12,47
29069,12,47
29070,12,47
29070,12,47
29070,12,47
29070,12,47
29070,12,47
29070,12,47
29070,12,47
29071,12.55,47.583332
29071,12.55,47.583332
29071,12.55,47.583332
29071,12.55,47.583332
29071,12.55,47.583332
29071,12.55,47.583332
29071,12.55,47.583332
29071,12.55,47.583332
29072,12,47
29072,12,47
29072,12,47
29072,12,47
29072,12,47
29072,12,47
29072,12,47
29072,12,47
29072,12,47
29072,12,47
29081,18,47
29081,18,47
29081,18,47
29081,18,47
29081,18,47
29081,18,47
29081,18,47
29081,18,47
29081,18,47
29081,18,47
29082,18,47
29082,18,47
29082,18,47
29082,18,47
29082,18,47
29082,18,47
29082,18,47
29082,18,47
29082,18,47
29082,18,47
29082,18,47
29083,18,47
29083,18,47
29083,18,47
29083,18,47
29083,18,47
29083,18,47
29083,18,47
29083,18,47
29083,18,47
29083,18,47
29083,18,47
29083,18,47
29083,18,47
29084,18,47
29084,18,47
29084,18,47
29085,18,47
29085,18,47
29085,18,47
29085,18,47
29085,18,47
29085,18,47
29085,18,47
29085,18,47
29085,18,47
29086,18,47
29086,18,47
29086,18,47
29086,18,47
29086,18,47
29086,18,47
29086,18,47
29086,18,47
29086,18,47
29086,18,47
29086,18,47
29086,18,47
29086,18,47
29087,18,47
29087,18,47
29087,18,47
29088,18,47
29088,18,47
29088,18,47
29088,18,47
29088,18,47
29088,18,47
29088,18,47
29088,18,47
29089,18,47
29089,18,47
29090,18,47
29090,18,47
29091,18,47
29091,18,47
29091,18,47
29092,18,47
29092,18,47
29092,18,47
29093,18,47
29094,13.191667,47.716667
29094,13.191667,47.716667
29094,13.191667,47.716667
29095,12.166667,47.549999
29095,12.166667,47.549999
29095,12.166667,47.549999
29095,12.166667,47.549999
29095,12.166667,47.549999
29095,12.166667,47.549999
29095,12.166667,47.549999
29096,11.65,47.466667
29096,11.65,47.466667
29096,11.65,47.466667
29097,12.45,47.650002
29097,12.45,47.650002
29097,12.45,47.650002
29097,12.45,47.650002
29098,11.766667,47.566666
29098,11.766667,47.566666
29098,11.766667,47.566666
29099,13.8,47.766666
29099,13.8,47.766666
29099,13.8,47.766666
29099,13.8,47.766666
29100,12.566667,47.583332
29100,12.566667,47.583332
29100,12.566667,47.583332
29100,12.566667,47.583332
29100,12.566667,47.583332
29101,12,47
29101,12,47
29101,12,47
29101,12,47
29101,12,47
29102,12,47
29102,12,47
29102,12,47
29103,12,47
29103,12,47
29103,12,47
29104,12,47
29104,12,47
29105,12.583333,47.650002
29105,12.583333,47.650002
29105,12.583333,47.650002
29106,11.7,47.566666
29106,11.7,47.566666
29106,11.7,47.566666
29107,13.35,47.683334
29107,13.35,47.683334
29107,13.35,47.683334
29107,13.35,47.683334
29107,13.35,47.683334
29108,13.35,47.683334
29108,13.35,47.683334
29108,13.35,47.683334
29108,13.35,47.683334
29108,13.35,47.683334
29108,13.35,47.683334
29109,13.35,47.683334
29110,14.483333,47.783333
29110,14.483333,47.783333
29110,14.483333,47.783333
29110,14.483333,47.783333
29111,11.65,47.466667
29111,11.65,47.466667
29111,11.65,47.466667
29111,11.65,47.466667
29111,11.65,47.466667
29112,15.166667,47.783333
29113,12,47
29114,12,47
29114,12,47
29114,12,47
29114,12,47
29114,12,47
29114,12,47
29114,12,47
29114,12,47
29114,12,47
29114,12,47
29114,12,47
29114,12,47
29114,12,47
29114,12,47
29114,12,47
29114,12,47
29114,12,47
29115,12,47
29115,12,47
29115,12,47
29115,12,47
29180,6,49
29182,6,49
29182,6,49
29188,10,45
29189,10,45
29190,10,45
29190,10,45
29190,10,45
29190,10,45
29191,10,45
29191,10,45
29191,10,45
29191,10,45
29192,10,45
29192,10,45
29192,10,45
29193,10,45
29194,10,45
29194,10,45
29195,10,45
29196,10,45
29197,10,45
29198,10,45
29199,10,45
29200,10,45
29201,10,45
29202,10,45
29203,10,45
29204,10,45
29205,10,45
29206,10,45
29206,10,45
29207,10,45
29208,10,45
29209,10,45
29211,10,45
29212,10,45
29213,10,45
29214,10,45
29215,10,45
29215,10,45
29215,10,45
29216,10,45
29216,10,45
29217,10,45
29217,10,45
29219,10,45
29219,10,45
29220,10,45
29221,10,45
29222,10,45
29223,10,45
29224,10,45
29225,4,44
29225,4,44
29225,4,44
29226,4,44
29227,-2,50
29227,-2,50
29227,-2,50
29227,-2,50
29227,-2,50
29227,-2,50
29227,-2,50
29227,-2,50
29227,-2,50
29227,-2,50
29227,-2,50
29227,-2,50
29227,-2,50
29227,-2,50
29228,-3,51
29228,-3,51
29228,-3,51
29228,-3,51
29228,-3,51
29228,-3,51
29228,-3,51
29228,-3,51
29228,-3,51
29228,-3,51
29228,-3,51
29228,-3,51
29229,-2,50
29229,-2,50
29229,-2,50
29229,-2,50
29229,-2,50
29229,-2,50
29229,-2,50
29229,-2,50
29229,-2,50
29229,-2,50
29229,-2,50
29229,-2,50
29229,-2,50
29229,-2,50
29229,-2,50
29230,-3,51
29230,-3,51
29230,-3,51
29230,-3,51
29230,-3,51
29230,-3,51
29230,-3,51
29230,-3,51
29230,-3,51
29230,-3,51
29230,-3,51
29230,-3,51
29230,-3,51
29230,-3,51
29231,-2,50
29231,-2,50
29231,-2,50
29231,-2,50
29231,-2,50
29231,-2,50
29231,-2,50
29231,-2,50
29231,-2,50
29231,-2,50
29231,-2,50
29231,-2,50
29231,-2,50
29231,-2,50
29231,-2,50
29231,-2,50
29231,-2,50
29232,-3,51
29232,-3,51
29232,-3,51
29232,-3,51
29232,-3,51
29232,-3,51
29232,-3,51
29232,-3,51
29232,-3,51
29232,-3,51
29232,-3,51
29232,-3,51
29232,-3,51
29232,-3,51
29232,-3,51
29232,-3,51
29232,-3,51
29232,-3,51
29232,-3,51
29232,-3,51
29232,-3,51
29232,-3,51
29233,-2,50
29233,-2,50
29233,-2,50
29233,-2,50
29233,-2,50
29233,-2,50
29233,-2,50
29233,-2,50
29233,-2,50
29233,-2,50
29233,-2,50
29233,-2,50
29233,-2,50
29233,-2,50
29233,-2,50
29233,-2,50
29233,-2,50
29233,-2,50
29233,-2,50
29233,-2,50
29234,-3,51
29234,-3,51
29234,-3,51
29234,-3,51
29234,-3,51
29234,-3,51
29234,-3,51
29234,-3,51
29234,-3,51
29234,-3,51
29234,-3,51
29234,-3,51
29234,-3,51
29234,-3,51
29234,-3,51
29234,-3,51
29234,-3,51
29234,-3,51
29234,-3,51
29253,6,48
29253,6,48
29254,6,48
29254,6,48
29255,6,48
29256,6,48
29256,6,48
29257,6,48
29257,6,48
29257,6,48
29258,6,48
29258,6,48
29258,6,48
29259,6,48
29259,6,48
29260,6,48
29260,6,48
29260,6,48
29260,6,48
29260,6,48
29260,6,48
29261,6,48
29261,6,48
29261,6,48
29262,6,48
29262,6,48
29262,6,48
29262,6,48
29263,6,48
29263,6,48
29263,6,48
29263,6,48
29263,6,48
29263,6,48
29263,6,48
29311,6,48
29311,6,48
31053,21.85,45.083332
31053,21.85,45.083332
31053,21.85,45.083332
31053,21.85,45.083332
31053,21.85,45.083332
31055,21.85,45.083332
31055,21.85,45.083332
31055,21.85,45.083332
31055,21.85,45.083332
31055,21.85,45.083332
31055,21.85,45.083332
31055,21.85,45.083332
31055,21.85,45.083332
31055,21.85,45.083332
31056,21.85,45.083332
31057,21.85,45.083332
31057,21.85,45.083332
31058,21.85,45.083332
31058,21.85,45.083332
31058,21.85,45.083332
31058,21.85,45.083332
31058,21.85,45.083332
31058,21.85,45.083332
31058,21.85,45.083332
31058,21.85,45.083332
31058,21.85,45.083332
31058,21.85,45.083332
31058,21.85,45.083332
31058,21.85,45.083332
31058,21.85,45.083332
31059,21.85,45.083332
31059,21.85,45.083332
31059,21.85,45.083332
31059,21.85,45.083332
31059,21.85,45.083332
31061,21.866667,45.083332
31061,21.866667,45.083332
31061,21.866667,45.083332
31061,21.866667,45.083332
31061,21.866667,45.083332
31061,21.866667,45.083332
31061,21.866667,45.083332
31061,21.866667,45.083332
31061,21.866667,45.083332
31061,21.866667,45.083332
31061,21.866667,45.083332
31061,21.866667,45.083332
31061,21.866667,45.083332
31061,21.866667,45.083332
31061,21.866667,45.083332
31061,21.866667,45.083332
31061,21.866667,45.083332
31061,21.866667,45.083332
31061,21.866667,45.083332
31061,21.866667,45.083332
31061,21.866667,45.083332
31061,21.866667,45.083332
31061,21.866667,45.083332
31061,21.866667,45.083332
31061,21.866667,45.083332
31061,21.866667,45.083332
31062,21.85,45.083332
31062,21.85,45.083332
31062,21.85,45.083332
31062,21.85,45.083332
31062,21.85,45.083332
31062,21.85,45.083332
31062,21.85,45.083332
31062,21.85,45.083332
31062,21.85,45.083332
31062,21.85,45.083332
31062,21.85,45.083332
31062,21.85,45.083332
31062,21.85,45.083332
31062,21.85,45.083332
31062,21.85,45.083332
31062,21.85,45.083332
31066,21.85,45.083332
31067,21.85,45.083332
31068,21.85,45.083332
31068,21.85,45.083332
31068,21.85,45.083332
31068,21.85,45.083332
31069,21.85,45.083332
31069,21.85,45.083332
31069,21.85,45.083332
31070,21.85,45.083332
31070,21.85,45.083332
31070,21.85,45.083332
31070,21.85,45.083332
31070,21.85,45.083332
31070,21.85,45.083332
31070,21.85,45.083332
31070,21.85,45.083332
31070,21.85,45.083332
31070,21.85,45.083332
31070,21.85,45.083332
31070,21.85,45.083332
31070,21.85,45.083332
31081,21.85,45.083332
31081,21.85,45.083332
31081,21.85,45.083332
31081,21.85,45.083332
31081,21.85,45.083332
31081,21.85,45.083332
31081,21.85,45.083332
31081,21.85,45.083332
31081,21.85,45.083332
31081,21.85,45.083332
31081,21.85,45.083332
31081,21.85,45.083332
31081,21.85,45.083332
31081,21.85,45.083332
31081,21.85,45.083332
31081,21.85,45.083332
31081,21.85,45.083332
31081,21.85,45.083332
31081,21.85,45.083332
31081,21.85,45.083332
31081,21.85,45.083332
31081,21.85,45.083332
31081,21.85,45.083332
31081,21.85,45.083332
31081,21.85,45.083332
31081,21.85,45.083332
31081,21.85,45.083332
31081,21.85,45.083332
31081,21.85,45.083332
31081,21.85,45.083332
31081,21.85,45.083332
31081,21.85,45.083332
31081,21.85,45.083332
31081,21.85,45.083332
31081,21.85,45.083332
31081,21.85,45.083332
31081,21.85,45.083332
31081,21.85,45.083332
31081,21.85,45.083332
31081,21.85,45.083332
31081,21.85,45.083332
31082,21.85,45.083332
31082,21.85,45.083332
31082,21.85,45.083332
31082,21.85,45.083332
31082,21.85,45.083332
31082,21.85,45.083332
31082,21.85,45.083332
31082,21.85,45.083332
31082,21.85,45.083332
31082,21.85,45.083332
31082,21.85,45.083332
31082,21.85,45.083332
31082,21.85,45.083332
31082,21.85,45.083332
31082,21.85,45.083332
31082,21.85,45.083332
31082,21.85,45.083332
31082,21.85,45.083332
31082,21.85,45.083332
31082,21.85,45.083332
31082,21.85,45.083332
31082,21.85,45.083332
31082,21.85,45.083332
31082,21.85,45.083332
31082,21.85,45.083332
31082,21.85,45.083332
31083,21.85,45.083332
31083,21.85,45.083332
31083,21.85,45.083332
31083,21.85,45.083332
31083,21.85,45.083332
31083,21.85,45.083332
31083,21.85,45.083332
31083,21.85,45.083332
31083,21.85,45.083332
31083,21.85,45.083332
31083,21.85,45.083332
31083,21.85,45.083332
31083,21.85,45.083332
31084,21.85,45.083332
31084,21.85,45.083332
31084,21.85,45.083332
31084,21.85,45.083332
31084,21.85,45.083332
31084,21.85,45.083332
31084,21.85,45.083332
31084,21.85,45.083332
31084,21.85,45.083332
31084,21.85,45.083332
31084,21.85,45.083332
31084,21.85,45.083332
31084,21.85,45.083332
31085,21.85,45.083332
31085,21.85,45.083332
31085,21.85,45.083332
31085,21.85,45.083332
31087,21.85,45.083332
31087,21.85,45.083332
31087,21.85,45.083332
31087,21.85,45.083332
31087,21.85,45.083332
31087,21.85,45.083332
31087,21.85,45.083332
31087,21.85,45.083332
31087,21.85,45.083332
31087,21.85,45.083332
31088,21.85,45.099998
31088,21.85,45.099998
31088,21.85,45.099998
31088,21.85,45.099998
31088,21.85,45.099998
31088,21.85,45.099998
31088,21.85,45.099998
31088,21.85,45.099998
31088,21.85,45.099998
31088,21.85,45.099998
31088,21.85,45.099998
31088,21.85,45.099998
31088,21.85,45.099998
31089,21.85,45.083332
31089,21.85,45.083332
31089,21.85,45.083332
31089,21.85,45.083332
31089,21.85,45.083332
31089,21.85,45.083332
31089,21.85,45.083332
31089,21.85,45.083332
31089,21.85,45.083332
31089,21.85,45.083332
31089,21.85,45.083332
31089,21.85,45.083332
31089,21.85,45.083332
31089,21.85,45.083332
31089,21.85,45.083332
31090,21.85,45.083332
31090,21.85,45.083332
31090,21.85,45.083332
31090,21.85,45.083332
31090,21.85,45.083332
31091,21.85,45.083332
31091,21.85,45.083332
31091,21.85,45.083332
31091,21.85,45.083332
31091,21.85,45.083332
31091,21.85,45.083332
31091,21.85,45.083332
31091,21.85,45.083332
31091,21.85,45.083332
31091,21.85,45.083332
31091,21.85,45.083332
31091,21.85,45.083332
31091,21.85,45.083332
31091,21.85,45.083332
31091,21.85,45.083332
31091,21.85,45.083332
31091,21.85,45.083332
31091,21.85,45.083332
31092,21.85,45.083332
31092,21.85,45.083332
31094,21.85,45.083332
31094,21.85,45.083332
31094,21.85,45.083332
31094,21.85,45.083332
31094,21.85,45.083332
31094,21.85,45.083332
31094,21.85,45.083332
31096,21.85,45.083332
31096,21.85,45.083332
31097,21.85,45.083332
31097,21.85,45.083332
31097,21.85,45.083332
31097,21.85,45.083332
31097,21.85,45.083332
31097,21.85,45.083332
31097,21.85,45.083332
31097,21.85,45.083332
31097,21.85,45.083332
31097,21.85,45.083332
31097,21.85,45.083332
31097,21.85,45.083332
31097,21.85,45.083332
31097,21.85,45.083332
31097,21.85,45.083332
31097,21.85,45.083332
31097,21.85,45.083332
31098,21.85,45.083332
31100,21.85,45.083332
31100,21.85,45.083332
31124,21.85,45.083332
31125,21.85,45.083332
31126,21.85,45.083332
31127,21.85,45.083332
31127,21.85,45.083332
31127,21.85,45.083332
31127,21.85,45.083332
31127,21.85,45.083332
31127,21.85,45.083332
31127,21.85,45.083332
31127,21.85,45.083332
31127,21.85,45.083332
31127,21.85,45.083332
31127,21.85,45.083332
31127,21.85,45.083332
31129,21.85,45.083332
31129,21.85,45.083332
31129,21.85,45.083332
31129,21.85,45.083332
31129,21.85,45.083332
31129,21.85,45.083332
31129,21.85,45.083332
31131,21.85,45.083332
31131,21.85,45.083332
31131,21.85,45.083332
31131,21.85,45.083332
31131,21.85,45.083332
31131,21.85,45.083332
31131,21.85,45.083332
31131,21.85,45.083332
31131,21.85,45.083332
31131,21.85,45.083332
31131,21.85,45.083332
31131,21.85,45.083332
31131,21.85,45.083332
31131,21.85,45.083332
31131,21.85,45.083332
31131,21.85,45.083332
31131,21.85,45.083332
31132,21.85,45.099998
31132,21.85,45.099998
31132,21.85,45.099998
31132,21.85,45.099998
31132,21.85,45.099998
31132,21.85,45.099998
31132,21.85,45.099998
31132,21.85,45.099998
31132,21.85,45.099998
31132,21.85,45.099998
31132,21.85,45.099998
31132,21.85,45.099998
31132,21.85,45.099998
31132,21.85,45.099998
31132,21.85,45.099998
31132,21.85,45.099998
31132,21.85,45.099998
31132,21.85,45.099998
31132,21.85,45.099998
31132,21.85,45.099998
31132,21.85,45.099998
31133,21.85,45.083332
31133,21.85,45.083332
31133,21.85,45.083332
31133,21.85,45.083332
31133,21.85,45.083332
31133,21.85,45.083332
31133,21.85,45.083332
31133,21.85,45.083332
31133,21.85,45.083332
31133,21.85,45.083332
31133,21.85,45.083332
31134,21.85,45.083332
31134,21.85,45.083332
31134,21.85,45.083332
31134,21.85,45.083332
31134,21.85,45.083332
31134,21.85,45.083332
31134,21.85,45.083332
31134,21.85,45.083332
31134,21.85,45.083332
31134,21.85,45.083332
31135,21.85,45.083332
31135,21.85,45.083332
31135,21.85,45.083332
31135,21.85,45.083332
31135,21.85,45.083332
31135,21.85,45.083332
31135,21.85,45.083332
31136,21.85,45.083332
31136,21.85,45.083332
31136,21.85,45.083332
31136,21.85,45.083332
31136,21.85,45.083332
31136,21.85,45.083332
31137,21.85,45.083332
31137,21.85,45.083332
31137,21.85,45.083332
31138,21.85,45.083332
31138,21.85,45.083332
31138,21.85,45.083332
31138,21.85,45.083332
31138,21.85,45.083332
31138,21.85,45.083332
31138,21.85,45.083332
31138,21.85,45.083332
31138,21.85,45.083332
31138,21.85,45.083332
31138,21.85,45.083332
31138,21.85,45.083332
31139,21.85,45.083332
31140,21.85,45.083332
31140,21.85,45.083332
31141,21.85,45.083332
31141,21.85,45.083332
31141,21.85,45.083332
31141,21.85,45.083332
31141,21.85,45.083332
31141,21.85,45.083332
31141,21.85,45.083332
31141,21.85,45.083332
31141,21.85,45.083332
31141,21.85,45.083332
31141,21.85,45.083332
31141,21.85,45.083332
31141,21.85,45.083332
31141,21.85,45.083332
31141,21.85,45.083332
31141,21.85,45.083332
31141,21.85,45.083332
31141,21.85,45.083332
31141,21.85,45.083332
31141,21.85,45.083332
31141,21.85,45.083332
31141,21.85,45.083332
31141,21.85,45.083332
31141,21.85,45.083332
31141,21.85,45.083332
31141,21.85,45.083332
31141,21.85,45.083332
31141,21.85,45.083332
31141,21.85,45.083332
31141,21.85,45.083332
31141,21.85,45.083332
31141,21.85,45.083332
31141,21.85,45.083332
31142,21.85,45.083332
31142,21.85,45.083332
31142,21.85,45.083332
31142,21.85,45.083332
31142,21.85,45.083332
31142,21.85,45.083332
31142,21.85,45.083332
31142,21.85,45.083332
31142,21.85,45.083332
31142,21.85,45.083332
31142,21.85,45.083332
31142,21.85,45.083332
31142,21.85,45.083332
31143,21.85,45.083332
31144,21.85,45.083332
31144,21.85,45.083332
31144,21.85,45.083332
31144,21.85,45.083332
31144,21.85,45.083332
31144,21.85,45.083332
31144,21.85,45.083332
31144,21.85,45.083332
31144,21.85,45.083332
31144,21.85,45.083332
31144,21.85,45.083332
31144,21.85,45.083332
31144,21.85,45.083332
31144,21.85,45.083332
31144,21.85,45.083332
31145,21.85,45.083332
31145,21.85,45.083332
31146,21.85,45.083332
31146,21.85,45.083332
31146,21.85,45.083332
31146,21.85,45.083332
31146,21.85,45.083332
31146,21.85,45.083332
31148,21.85,45.083332
31148,21.85,45.083332
31148,21.85,45.083332
31148,21.85,45.083332
31148,21.85,45.083332
31148,21.85,45.083332
31148,21.85,45.083332
31148,21.85,45.083332
31148,21.85,45.083332
31148,21.85,45.083332
31148,21.85,45.083332
31148,21.85,45.083332
31148,21.85,45.083332
31149,21.85,45.083332
31150,21.85,45.083332
31150,21.85,45.083332
31150,21.85,45.083332
31150,21.85,45.083332
31150,21.85,45.083332
31150,21.85,45.083332
31150,21.85,45.083332
31150,21.85,45.083332
31150,21.85,45.083332
31150,21.85,45.083332
31151,21.85,45.083332
31151,21.85,45.083332
31151,21.85,45.083332
31151,21.85,45.083332
31151,21.85,45.083332
31151,21.85,45.083332
31151,21.85,45.083332
31151,21.85,45.083332
31151,21.85,45.083332
31151,21.85,45.083332
31151,21.85,45.083332
31151,21.85,45.083332
31151,21.85,45.083332
31151,21.85,45.083332
31151,21.85,45.083332
31151,21.85,45.083332
31151,21.85,45.083332
31152,21.85,45.083332
31152,21.85,45.083332
31152,21.85,45.083332
31152,21.85,45.083332
31152,21.85,45.083332
31152,21.85,45.083332
31152,21.85,45.083332
31153,21.85,45.083332
31153,21.85,45.083332
31153,21.85,45.083332
31153,21.85,45.083332
31153,21.85,45.083332
31153,21.85,45.083332
31153,21.85,45.083332
31153,21.85,45.083332
31153,21.85,45.083332
31154,21.85,45.083332
31154,21.85,45.083332
31154,21.85,45.083332
31155,21.85,45.083332
31155,21.85,45.083332
31155,21.85,45.083332
31155,21.85,45.083332
31155,21.85,45.083332
31155,21.85,45.083332
31155,21.85,45.083332
31155,21.85,45.083332
31155,21.85,45.083332
31155,21.85,45.083332
31155,21.85,45.083332
31155,21.85,45.083332
31155,21.85,45.083332
31155,21.85,45.083332
31155,21.85,45.083332
31156,21.85,45.083332
31156,21.85,45.083332
31156,21.85,45.083332
31156,21.85,45.083332
31157,21.85,45.083332
31176,12.9,56.083332
31176,12.9,56.083332
31176,12.9,56.083332
31176,12.9,56.083332
31176,12.9,56.083332
31176,12.9,56.083332
31176,12.9,56.083332
31176,12.9,56.083332
31176,12.9,56.083332
31176,12.9,56.083332
31176,12.9,56.083332
31177,12.85,56.099998
31177,12.85,56.099998
31177,12.85,56.099998
31177,12.85,56.099998
31177,12.85,56.099998
31177,12.85,56.099998
31177,12.85,56.099998
31177,12.85,56.099998
31177,12.85,56.099998
31177,12.85,56.099998
31177,12.85,56.099998
31177,12.85,56.099998
31177,12.85,56.099998
31177,12.85,56.099998
31177,12.85,56.099998
31177,12.85,56.099998
31177,12.85,56.099998
31177,12.85,56.099998
31177,12.85,56.099998
31177,12.85,56.099998
31177,12.85,56.099998
31177,12.85,56.099998
31177,12.85,56.099998
31177,12.85,56.099998
31177,12.85,56.099998
31178,12.916667,56.099998
31178,12.916667,56.099998
31179,12.9,56.083332
31179,12.9,56.083332
31179,12.9,56.083332
31179,12.9,56.083332
31179,12.9,56.083332
31179,12.9,56.083332
31179,12.9,56.083332
31179,12.9,56.083332
31179,12.9,56.083332
31179,12.9,56.083332
31179,12.9,56.083332
31179,12.9,56.083332
31179,12.9,56.083332
31179,12.9,56.083332
31179,12.9,56.083332
31179,12.9,56.083332
31179,12.9,56.083332
31179,12.9,56.083332
31179,12.9,56.083332
31179,12.9,56.083332
31179,12.9,56.083332
31179,12.9,56.083332
31179,12.9,56.083332
31179,12.9,56.083332
31179,12.9,56.083332
31179,12.9,56.083332
31180,12.85,56.099998
31180,12.85,56.099998
31180,12.85,56.099998
29339,67.199997,35.799999
29339,67.199997,35.799999
29339,67.199997,35.799999
29339,67.199997,35.799999
29339,67.199997,35.799999
29339,67.199997,35.799999
29339,67.199997,35.799999
29339,67.199997,35.799999
29339,67.199997,35.799999
29339,67.199997,35.799999
29339,67.199997,35.799999
29339,67.199997,35.799999
29339,67.199997,35.799999
29339,67.199997,35.799999
29339,67.199997,35.799999
29340,68.599998,36
29340,68.599998,36
29340,68.599998,36
29340,68.599998,36
29340,68.599998,36
29341,67.5,35.299999
29341,67.5,35.299999
29342,68,35.799999
29342,68,35.799999
29342,68,35.799999
29342,68,35.799999
29343,68,35.799999
29343,68,35.799999
29343,68,35.799999
29343,68,35.799999
29344,-57.5,-63.700001
29344,-57.5,-63.700001
29344,-57.5,-63.700001
29344,-57.5,-63.700001
29344,-57.5,-63.700001
29344,-57.5,-63.700001
29344,-57.5,-63.700001
29344,-57.5,-63.700001
29344,-57.5,-63.700001
29344,-57.5,-63.700001
29344,-57.5,-63.700001
29344,-57.5,-63.700001
29344,-57.5,-63.700001
29344,-57.5,-63.700001
29344,-57.5,-63.700001
29344,-57.5,-63.700001
29344,-57.5,-63.700001
29344,-57.5,-63.700001
29344,-57.5,-63.700001
29344,-57.5,-63.700001
29344,-57.5,-63.700001
29344,-57.5,-63.700001
29344,-57.5,-63.700001
29344,-57.5,-63.700001
29344,-57.5,-63.700001
29344,-57.5,-63.700001
29344,-57.5,-63.700001
29344,-57.5,-63.700001
29344,-57.5,-63.700001
29344,-57.5,-63.700001
29344,-57.5,-63.700001
29344,-57.5,-63.700001
29345,159.399994,-76.900002
29345,159.399994,-76.900002
29345,159.399994,-76.900002
29345,159.399994,-76.900002
29347,-57,-63.400002
29347,-57,-63.400002
29347,-57,-63.400002
29347,-57,-63.400002
29347,-57,-63.400002
29347,-57,-63.400002
29347,-57,-63.400002
