"long","lat"
"3",179.982551637854,65.0380416974963
"4",179.522389633564,64.8572706361819
"5",179.049893760423,64.7042717113471
"6",178.971794229621,64.6673863105816
"7",178.829554987534,64.5733735613947
"8",178.755327195607,64.5587286037726
"9",178.674523735801,64.5601178206546
"10",178.624837917436,64.572710156102
"11",178.586399006429,64.6187398751601
"12",178.516797538215,64.638305102379
"13",177.934572453119,64.6825029890285
"14",177.80282553355,64.7004829302233
"15",177.749232043699,64.715017142056
"16",177.645746122968,64.7652797376096
"17",177.366432951677,64.9720872207922
"18",177.283769979232,65.0131912472792
"19",177.192590977894,65.0461987636807
"20",177.096345478354,65.0704467422571
"21",176.998483011302,65.0852589273588
"22",176.902453107429,65.0899624280065
"23",176.811714280581,65.0838700437392
"24",176.72969809514,65.0662737679888
"25",176.690037475347,65.0508068577127
"26",176.660617649792,65.0184082711769
"27",176.693001915784,64.9884239944225
"28",176.730605393577,64.9759785578688
"29",176.977794810309,64.9453760128819
"30",177.070824341132,64.9237632203717
"31",177.102912163081,64.9099849638921
"32",177.139096302725,64.8761643627148
"33",177.132107409815,64.82850777691
"34",177.086715538508,64.8133961117777
"35",177.046102704513,64.8097449568017
"36",176.769610243214,64.8107428608481
"37",176.66374378698,64.8010490107928
"38",176.581503022719,64.7811226569369
"39",176.534718762722,64.7538148170153
"40",176.533703666451,64.7154276864115
"41",176.551256747103,64.6972311422133
"42",176.631242740001,64.6737045241154
"43",176.785025333489,64.6654567330236
"44",177.264806543585,64.6775008932639
"45",177.336141760297,64.6755912476955
"46",177.384668751945,64.6675554303586
"47",177.416487079308,64.6515651062095
"48",177.437678336861,64.6257854419333
"49",177.502312121553,64.4837101479424
"50",177.550255208267,64.4330404858762
"51",177.613667284173,64.3866694370756
"52",177.689862386572,64.3458598119461
"53",177.776109637,64.3118905119008
"54",177.869714089605,64.2860342724222
"55",177.967953849076,64.2695659028798
"56",178.068142952714,64.2637544033146
"57",178.14353855451,64.2687079060735
"58",178.174323819297,64.28857538978
"59",178.183423753125,64.3350769880744
"60",178.211190678557,64.3645991104668
